id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,width,height,save_path,class,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,resized_size,new_path,rel_path
82213097,2ba0bdea-c499-4e19-b7c8-60526017c112,2021-06-08 17:55:40,2021-06-08,2021-06-08 21:55:40 UTC,Eastern Time (US & Canada),1137629,michaelreyul,Michael Reynolds (UnidentifiableLifeform),2021-06-08 21:57:52 UTC,2021-06-08 23:19:36 UTC,research,CC0,https://www.inaturalist.org/observations/82213097,https://inaturalist-open-data.s3.amazonaws.com/photos/134915749/medium.jpeg,,,,1,0,False,2.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/82213097.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\82213097.jpg,/spider/82213097.jpg
149405488,881498a2-1e3e-484c-a27f-bc7550f61700,2023-02-21 13:56:45-05:00,2023-02-21,2023-02-21 18:56:45 UTC,Eastern Time (US & Canada),738948,buggybuddy,Jade Fortnash,2023-02-22 15:02:42 UTC,2024-04-11 21:06:59 UTC,research,CC0,https://www.inaturalist.org/observations/149405488,https://inaturalist-open-data.s3.amazonaws.com/photos/257444868/medium.jpg,,,,3,0,False,3.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/149405488.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\149405488.jpg,/cat/149405488.jpg
264559909,7af86ae2-343f-4b5a-8bd6-f689e911e71e,2025/03/08 1:48 PM,2025-03-08,2025-03-08 13:48:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2025-03-08 20:37:54 UTC,2025-06-18 22:02:31 UTC,research,CC0,https://www.inaturalist.org/observations/264559909,https://inaturalist-open-data.s3.amazonaws.com/photos/475054154/medium.jpeg,,,,1,0,False,,Columba livia domestica,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1365,U:/Research Project/Dataset/INAT-custom/bird/264559909.jpeg,bird,"Ian Fraser Walk, Marine Promenade, New Brighton, Wallasey, Wirral, UK",53.4408131326,-3.0520271613,1.0,,,,1.0,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\264559909.jpg,/bird/264559909.jpg
298964582,3f08776f-b829-4f43-87f5-e04b94a7bfff,2025/07/09 7:52 PM,2025-07-09,2025-07-09 10:52:00 UTC,Seoul,8303432,miyrumiyru,Miyrumiyru,2025-07-18 17:05:49 UTC,2025-07-20 11:06:58 UTC,research,CC0,https://www.inaturalist.org/observations/298964582,https://inaturalist-open-data.s3.amazonaws.com/photos/538565326/medium.jpg,,invasive,,1,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1364,U:/Research Project/Dataset/INAT-custom/cat/298964582.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\298964582.jpg,/cat/298964582.jpg
257581164,95a7be7f-a956-4d7e-a6ac-01f5b9ccd295,2024/12/07 1:21 PM,2024-12-07,2024-12-07 11:21:00 UTC,Africa/Kigali,1501126,stephen220,Stephen John Davies,2025-01-06 12:19:36 UTC,2025-04-11 08:47:21 UTC,research,CC0,https://www.inaturalist.org/observations/257581164,https://inaturalist-open-data.s3.amazonaws.com/photos/462105815/medium.jpg,,"Animalia, Animals, Blue Monkey, Cercopithecidae, Cercopithecus mitis, Mammalia, Mammals, Old World Monkeys, Primates, Vertebrates",,1,0,False,,Blue Monkey,Cercopithecus mitis,Blue Monkey,Mammalia,43486,2048,1365,U:/Research Project/Dataset/INAT-custom/monkey/257581164.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\257581164.jpg,/monkey/257581164.jpg
259741811,6b617280-5ea7-40e5-be72-a42c6cf66bad,2025-01-26 14:12:52,2025-01-26,2025-01-26 13:12:52 UTC,Amsterdam,7756447,gerard29042,Gerard van der elst,2025-01-27 07:44:20 UTC,2025-04-13 10:35:35 UTC,research,CC0,https://www.inaturalist.org/observations/259741811,https://inaturalist-open-data.s3.amazonaws.com/photos/466328061/medium.jpeg,,,,1,0,False,2.0,Stadsduif,Columba livia domestica,Feral Pigeon,Aves,122767,1536,2048,U:/Research Project/Dataset/INAT-custom/bird/259741811.jpeg,bird,"3573 BD Utrecht, Nederland",52.1090909997,5.1458484,,,,,,,open,False,gps,gps,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\259741811.jpg,/bird/259741811.jpg
204965585,275443ff-4285-4bf7-9482-ee6c6ad8ef8b,2024-03-27 16:52:40,2024-03-27,2024-03-27 23:52:40 UTC,Mazatlan,2342315,oscar312,Oscar Gonzalez Diaz,2024-04-01 18:41:45 UTC,2024-11-20 04:09:14 UTC,research,CC0,https://www.inaturalist.org/observations/204965585,https://inaturalist-open-data.s3.amazonaws.com/photos/362349586/medium.jpeg,,,,4,0,False,2.0,Tarántula mexicana de patas rojas,Brachypelma emilia,Mexican Redleg Tarantula,Arachnida,206084,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/204965585.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\204965585.jpg,/spider/204965585.jpg
108107195,4a359ff5-6a72-4573-87c5-805c9c257c46,2022/03/07 10:43 AM UTC,2022-03-07,2022-03-07 10:43:00 UTC,UTC,2842332,wingwatcher48,wingwatcher48,2022-03-07 14:02:37 UTC,2022-03-07 21:57:01 UTC,research,CC0,https://www.inaturalist.org/observations/108107195,https://inaturalist-open-data.s3.amazonaws.com/photos/181953662/medium.jpg,,,,1,0,False,,Tarentule radiée,Hogna radiata,Radiated Wolf Spider,Arachnida,326871,2048,1536,U:/Research Project/Dataset/INAT-custom/spider/108107195.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\108107195.jpg,/spider/108107195.jpg
147153049,87a70853-cd06-45e2-bd0f-d9d880653bdf,2023/01/19 8:51 PM,2023-01-19,2023-01-19 09:51:00 UTC,Sydney,1034949,mulgara,Martin Predavec,2023-01-22 23:48:30 UTC,2024-02-14 01:09:17 UTC,research,CC0,https://www.inaturalist.org/observations/147153049,https://inaturalist-open-data.s3.amazonaws.com/photos/253157164/medium.jpeg,,,BMC CAMERA,2,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,2048,1536,U:/Research Project/Dataset/INAT-custom/cat/147153049.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\147153049.jpg,/cat/147153049.jpg
92631476,76d516dd-68b6-4937-9f5c-610068b8a33e,Fri Aug 27 2021 07:00:00 GMT+0800 (GMT+8),2021-08-27,2021-08-26 23:00:00 UTC,Beijing,3169784,cheryl356,Cheryl Gilbert,2021-08-27 01:47:58 UTC,2021-08-27 02:13:06 UTC,research,CC0,https://www.inaturalist.org/observations/92631476,https://inaturalist-open-data.s3.amazonaws.com/photos/153405720/medium.jpg,,,,1,0,False,3.0,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,2048,1536,U:/Research Project/Dataset/INAT-custom/monkey/92631476.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\92631476.jpg,/monkey/92631476.jpg
120455495,fc8fbc6e-e490-4375-9849-b9756831e3bf,2022/06/05 3:24 PM,2022-06-05,2022-06-05 19:24:00 UTC,Eastern Time (US & Canada),495170,sooji,Juan G.,2022-06-06 02:58:02 UTC,2022-06-06 17:55:14 UTC,research,CC0,https://www.inaturalist.org/observations/120455495,https://inaturalist-open-data.s3.amazonaws.com/photos/203734784/medium.jpeg,,,,2,0,False,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1365,U:/Research Project/Dataset/INAT-custom/frog/120455495.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\120455495.jpg,/frog/120455495.jpg
110215443,30285143-5fb7-4fd9-85cd-11e2d3ed24e8,Sat Apr 02 2022 15:33:55 GMT-0400 (EDT),2022-04-02,2022-04-02 19:33:55 UTC,Eastern Time (US & Canada),2840714,wearethechampignons,Annie Weissman,2022-04-02 21:03:24 UTC,2023-01-09 07:59:18 UTC,research,CC0,https://www.inaturalist.org/observations/110215443,https://inaturalist-open-data.s3.amazonaws.com/photos/185888160/medium.jpg,,,,2,0,False,3.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,1536,2048,U:/Research Project/Dataset/INAT-custom/frog/110215443.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\110215443.jpg,/frog/110215443.jpg
37460875,3f58291f-8141-41de-b672-c44d56bff9a1,2020-01-10 11:41:41 AM EST,2020-01-10,2020-01-10 16:41:41 UTC,Eastern Time (US & Canada),2296918,peakaytea,,2020-01-10 18:30:43 UTC,2023-08-29 14:42:53 UTC,research,CC0,https://www.inaturalist.org/observations/37460875,https://inaturalist-open-data.s3.amazonaws.com/photos/59390718/medium.jpeg,,,,1,0,False,2.0,Golden Silk Spider,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/37460875.jpeg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\37460875.jpg,/spider/37460875.jpg
237440912,f628f24f-bfea-4c8f-8872-c42542836d84,2024-08-23 21:34:59,2024-08-23,2024-08-23 11:34:59 UTC,Sydney,7519622,eaast,Elliot,2024-08-23 11:36:19 UTC,2025-03-05 18:15:29 UTC,research,CC0,https://www.inaturalist.org/observations/237440912,https://inaturalist-open-data.s3.amazonaws.com/photos/422575417/medium.jpeg,,,,1,0,False,2.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/237440912.jpeg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\237440912.jpg,/cat/237440912.jpg
164695463,78c3aa54-a553-47b0-92f8-37faf02e3577,2023-05-30 07:31:36-04:00,2023-05-30,2023-05-30 11:31:36 UTC,Eastern Time (US & Canada),2840714,wearethechampignons,Annie Weissman,2023-05-30 20:40:35 UTC,2024-01-17 03:54:27 UTC,research,CC0,https://www.inaturalist.org/observations/164695463,https://inaturalist-open-data.s3.amazonaws.com/photos/285010508/medium.jpg,,,,3,0,False,3.0,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/164695463.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\164695463.jpg,/cat/164695463.jpg
69422076,d2eb7c16-00e2-4873-b1b7-17fd3b00a616,Fri Feb 05 2021 12:21:59 GMT-0600 (CST),2021-02-05,2021-02-05 18:21:59 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2021-02-11 19:28:49 UTC,2021-02-12 02:46:40 UTC,research,CC0,https://www.inaturalist.org/observations/69422076,https://inaturalist-open-data.s3.amazonaws.com/photos/112633835/medium.jpg,,,,3,0,False,3.0,Warmouth,Lepomis gulosus,Warmouth,Actinopterygii,104252,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/69422076.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\69422076.jpg,/fish/69422076.jpg
267294345,87f968aa-8f27-413f-bc3e-d65e3d410147,2025-03-27 21:51:09,2025-03-27,2025-03-28 02:51:09 UTC,Central Time (US & Canada),34804,jeremy,Jeremy Chamberlain,2025-03-28 03:00:12 UTC,2025-03-28 05:08:02 UTC,research,CC0,https://www.inaturalist.org/observations/267294345,https://inaturalist-open-data.s3.amazonaws.com/photos/480337152/medium.jpeg,,,,1,0,False,2.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,1536,2048,U:/Research Project/Dataset/INAT-custom/frog/267294345.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\267294345.jpg,/frog/267294345.jpg
237156059,5d60df94-ffdf-45d6-b51c-1cc287d30d89,Wed Aug 21 2024 15:26:40 GMT -0400 (EDT),2024-08-21,2024-08-21 19:26:40 UTC,Eastern Time (US & Canada),1033213,atchalmers,,2024-08-21 19:27:15 UTC,2024-11-18 01:24:53 UTC,research,CC0,https://www.inaturalist.org/observations/237156059,https://inaturalist-open-data.s3.amazonaws.com/photos/422030179/medium.jpeg,,,,2,0,False,333.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2048,1536,U:/Research Project/Dataset/INAT-custom/moth/237156059.jpeg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\237156059.jpg,/moth/237156059.jpg
135161989,136d5298-1c97-4c52-b1c5-aa3c686f6bcb,2022/09/13 1:51 PM,2022-09-13,2022-09-13 20:51:00 UTC,Pacific Time (US & Canada),1309897,sedgequeen,Barbara L. Wilson,2022-09-15 19:57:19 UTC,2023-01-17 17:30:08 UTC,research,CC0,https://www.inaturalist.org/observations/135161989,https://inaturalist-open-data.s3.amazonaws.com/photos/230481321/medium.jpeg,,,,1,0,False,,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1536,U:/Research Project/Dataset/INAT-custom/frog/135161989.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\135161989.jpg,/frog/135161989.jpg
196679246,2c515638-7eab-4053-8ae5-a23065854a03,2024/01/13 10:27,2024-01-13,2024-01-13 13:27:00 UTC,Brasilia,2431441,fmiudo,Fernando Sessegolo,2024-01-14 17:40:57 UTC,2024-02-03 12:38:44 UTC,research,CC0,https://www.inaturalist.org/observations/196679246,https://inaturalist-open-data.s3.amazonaws.com/photos/346207490/medium.jpg,,,,4,0,False,,Aranha-de-teia-dourada,Trichonephila clavipes,Golden Silk Spider,Arachnida,904336,2048,1363,U:/Research Project/Dataset/INAT-custom/spider/196679246.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\196679246.jpg,/spider/196679246.jpg
216125811,990fdc71-2daa-4dc2-8f96-d46e26daf3a6,2024/05/11 2:49 PM,2024-05-11,2024-05-11 06:49:00 UTC,Kuala Lumpur,44170,gancw1,Cheongweei Gan,2024-05-16 15:34:43 UTC,2024-05-16 15:49:11 UTC,research,CC0,https://www.inaturalist.org/observations/216125811,https://inaturalist-open-data.s3.amazonaws.com/photos/382192869/medium.jpg,,,,2,0,False,,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,1536,2048,U:/Research Project/Dataset/INAT-custom/monkey/216125811.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\216125811.jpg,/monkey/216125811.jpg
75594313,108f0f36-7081-40c7-8ad6-0c9aa14a7837,2021-04-28 12:47:31,2021-04-28,2021-04-28 16:47:31 UTC,Eastern Time (US & Canada),3019194,lapwyct,,2021-04-28 22:37:56 UTC,2021-04-29 22:43:06 UTC,research,CC0,https://www.inaturalist.org/observations/75594313,https://inaturalist-open-data.s3.amazonaws.com/photos/123693099/medium.jpeg,,,,1,0,False,2.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1536,2048,U:/Research Project/Dataset/INAT-custom/moth/75594313.jpeg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\75594313.jpg,/moth/75594313.jpg
153351329,37d9c664-33d6-49da-816d-f5ff38b3ec29,2023-04-03 08:13:48-08:00,2023-04-03,2023-04-03 16:13:48 UTC,America/Panama,3188668,aparrot1,Irene,2023-04-03 18:23:52 UTC,2023-10-27 21:14:14 UTC,research,CC0,https://www.inaturalist.org/observations/153351329,https://inaturalist-open-data.s3.amazonaws.com/photos/264851031/medium.jpg,,"Soberanía National Park, Panamá Province, Panama","Female, looking down at us, followed by male Tamarin with juvenile on its back. Only the female was photographed. 

Geoffroy’s Tamarin (Saguinus geoffroyi) is a small, New World Monkey with a very long tail in the Marmosets and Tamarins (Callitrichidae) family that is found in Panama and Columbia. A.k.a. ""Panamanian, Red-crested or Rufous-naped tamarin. It is predominantly black and white, with a reddish nape. Geoffroy's tamarin spends most of its time in trees, but does come down to the ground occasionally. It is diurnal, foraging during the day. It lives in groups that most often number between three and five individuals, and generally include one or more adults of each sex. It eats a variety of foods, including insects, exudates, fruits and other plant parts. Insects and fruits account for the majority of its diet, but exudates are also important. Since its teeth are not adapted for gouging trees to get to the sap, it can only eat plant exudates when they are easily available."" https://www.inaturalist.org/taxa/43384-Saguinus-geoffroyi
Conservation Status: Near threatened (NT) (IUCN Red List) due to habitat loss.",1,0,False,3.0,Geoffroy’s Tamarin,Saguinus geoffroyi,Geoffroy’s Tamarin,Mammalia,43384,1996,2048,U:/Research Project/Dataset/INAT-custom/monkey/153351329.jpg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\153351329.jpg,/monkey/153351329.jpg
258279706,75284cf6-15ce-4798-b2a8-43c15a9a3590,2024/11/20 3:27 PM,2024-11-20,2024-11-20 21:27:00 UTC,America/Costa_Rica,736016,flo_grattarola,Florencia Grattarola,2025-01-12 17:18:12 UTC,2025-01-15 07:53:15 UTC,research,CC0,https://www.inaturalist.org/observations/258279706,https://inaturalist-open-data.s3.amazonaws.com/photos/463349910/medium.jpeg,,,,1,0,False,,Saraguato de manto,Alouatta palliata,Mantled Howler Monkey,Mammalia,43436,2048,1536,U:/Research Project/Dataset/INAT-custom/monkey/258279706.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\258279706.jpg,/monkey/258279706.jpg
138539737,7aa2e623-3d13-412e-8cba-43e20f7929f9,2022-10-09 14:39:23-03:00,2022-10-09,2022-10-09 17:39:23 UTC,Atlantic Time (Canada),1026835,scaup,,2022-10-12 20:03:49 UTC,2025-07-09 07:23:23 UTC,research,CC0,https://www.inaturalist.org/observations/138539737,https://inaturalist-open-data.s3.amazonaws.com/photos/236812049/medium.jpg,,,,2,0,False,3.0,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,1491,1217,U:/Research Project/Dataset/INAT-custom/moth/138539737.jpg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\138539737.jpg,/moth/138539737.jpg
154117971,d87397dd-ff7e-40a7-a3b2-267de62977c5,2023-04-02 15:53:20,2023-04-02,2023-04-02 07:53:20 UTC,Singapore,4063353,gavin_n,Gawain,2023-04-09 16:19:32 UTC,2023-04-23 13:52:59 UTC,research,CC0,https://www.inaturalist.org/observations/154117971,https://inaturalist-open-data.s3.amazonaws.com/photos/266265698/medium.jpeg,,,A group of macaques,2,0,False,2.0,Long-tailed Macaque,Macaca fascicularis,Long-tailed Macaque,Mammalia,43459,2048,2048,U:/Research Project/Dataset/INAT-custom/monkey/154117971.jpeg,monkey,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\monkey\154117971.jpg,/monkey/154117971.jpg
261784227,ca0426d9-f51e-49e9-9a97-7ae7a854fdc8,2024/11/12 1:35 AM,2024-11-12,2024-11-12 06:35:00 UTC,Eastern Time (US & Canada),4014802,nonbinary-naturalist,Nonbinary-Naturalist,2025-02-15 23:56:57 UTC,2025-02-20 10:11:07 UTC,research,CC0,https://www.inaturalist.org/observations/261784227,https://inaturalist-open-data.s3.amazonaws.com/photos/470375276/medium.jpg,,,".....I could have sworn I already posted this....

Observation is for the one being a creep outside.",1,0,False,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,1536,2048,U:/Research Project/Dataset/INAT-custom/cat/261784227.jpg,cat,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\cat\261784227.jpg,/cat/261784227.jpg
207887945,7415c855-2f06-4289-95fb-7f37c2e1f160,2024-04-15 16:39:25,2024-04-15,2024-04-15 15:39:25 UTC,London,6653618,ross291,Ross McCallum,2024-04-18 07:04:07 UTC,2024-04-23 23:06:47 UTC,research,CC0,https://www.inaturalist.org/observations/207887945,https://inaturalist-open-data.s3.amazonaws.com/photos/367769350/medium.jpeg,,,,2,0,False,2.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1536,U:/Research Project/Dataset/INAT-custom/bird/207887945.jpeg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\207887945.jpg,/bird/207887945.jpg
223167758,14330644-513e-4ee2-8c1a-4def1bf00e94,2024/05/06 2:16 PM,2024-05-06,2024-05-06 18:16:00 UTC,Eastern Time (US & Canada),127118,ianrwhyte,Ian Whyte,2024-06-16 19:00:40 UTC,2024-06-16 19:34:27 UTC,research,CC0,https://www.inaturalist.org/observations/223167758,https://inaturalist-open-data.s3.amazonaws.com/photos/395345697/medium.jpeg,,,,1,0,False,,Isabella Tiger Moth,Pyrrharctia isabella,Isabella Tiger Moth,Insecta,59675,2020,1304,U:/Research Project/Dataset/INAT-custom/moth/223167758.jpeg,moth,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\moth\223167758.jpg,/moth/223167758.jpg
210410336,ce1d2e6e-a12e-4ba5-b124-d60b2fd5b361,2024/04/26 6:39 AM,2024-04-26,2024-04-26 10:39:00 UTC,Eastern Time (US & Canada),1501126,stephen220,Stephen John Davies,2024-04-27 20:46:23 UTC,2024-05-12 15:25:01 UTC,research,CC0,https://www.inaturalist.org/observations/210410336,https://inaturalist-open-data.s3.amazonaws.com/photos/372157087/medium.jpg,,"Animalia, Animals, Birds, Columba livia, Columbidae, Pigeons and Doves, Rock Pigeon, Vertebrates",,2,0,False,,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,2048,1366,U:/Research Project/Dataset/INAT-custom/bird/210410336.jpg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\210410336.jpg,/bird/210410336.jpg
199016762,2bfa3faa-56ed-43dd-b789-86f87f5c7a4d,2024-02-11 12:15:19-05:00,2024-02-11,2024-02-11 17:15:19 UTC,Eastern Time (US & Canada),2391708,sheilsun,Sheila,2024-02-11 17:16:03 UTC,2024-02-12 12:08:11 UTC,research,CC0,https://www.inaturalist.org/observations/199016762,https://inaturalist-open-data.s3.amazonaws.com/photos/350899313/medium.jpg,,,,5,0,False,3.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,1536,2048,U:/Research Project/Dataset/INAT-custom/bird/199016762.jpg,bird,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\199016762.jpg,/bird/199016762.jpg
293711171,9a6ae860-315e-429c-a92f-90489755b4a5,2025-06-28T19:44,2025-06-28,2025-06-29 01:44:00 UTC,America/Costa_Rica,5749598,stephbrulot,Steph Brulot-Sawchyn,2025-06-29 12:21:32 UTC,2025-06-29 21:51:34 UTC,research,CC0,https://www.inaturalist.org/observations/293711171,https://inaturalist-open-data.s3.amazonaws.com/photos/528609898/medium.jpg,,,,2,0,False,843.0,Costa Rican Horned Tarantula,Sphaerobothria hoffmanni,Costa Rican Horned Tarantula,Arachnida,68733,1536,2048,U:/Research Project/Dataset/INAT-custom/spider/293711171.jpg,spider,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\spider\293711171.jpg,/spider/293711171.jpg
84247523,2f8e686c-7923-4165-a7ca-7da095dd9e2b,Wed Jun 23 2021 10:59:46 GMT-0500 (CDT),2021-06-23,2021-06-23 15:59:46 UTC,Central Time (US & Canada),770125,nloveland,Nick Loveland,2021-06-24 00:04:17 UTC,2023-11-23 18:58:46 UTC,research,CC0,https://www.inaturalist.org/observations/84247523,https://inaturalist-open-data.s3.amazonaws.com/photos/138446642/medium.jpg,,,,2,0,False,3.0,Bluegill,Lepomis macrochirus,Bluegill,Actinopterygii,49591,2048,1536,U:/Research Project/Dataset/INAT-custom/fish/84247523.jpg,fish,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\fish\84247523.jpg,/fish/84247523.jpg
293281121,a6d06366-49e6-42f7-bda3-c0a61ac8ad5e,2025-06-26 09:29:12,2025-06-26,2025-06-26 13:29:12 UTC,Eastern Time (US & Canada),6316929,olivias88,Olivia Santamaria,2025-06-28 02:24:16 UTC,2025-06-28 02:31:03 UTC,research,CC0,https://www.inaturalist.org/observations/293281121,https://inaturalist-open-data.s3.amazonaws.com/photos/527860845/medium.jpg,,,,1,0,False,2.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,1536,2048,U:/Research Project/Dataset/INAT-custom/frog/293281121.jpg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\293281121.jpg,/frog/293281121.jpg
274639817,6cf3e0d3-98f2-40fa-9292-44302cb145fc,2025-04-27 11:26:26+01:00,2025-04-27,2025-04-27 10:26:26 UTC,London,2841676,maynardcase,Maynard Case,2025-04-27 13:15:11 UTC,2025-04-27 14:23:13 UTC,research,CC0,https://www.inaturalist.org/observations/274639817,https://inaturalist-open-data.s3.amazonaws.com/photos/493688134/medium.jpg,,,,4,1,False,3.0,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,1536,2048,U:/Research Project/Dataset/INAT-custom/bird/274639817.jpg,bird,"St Sampson's Square, York, England, GB",53.9594916667,-1.0820278333,7.0,,,,7.0,,open,False,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\bird\274639817.jpg,/bird/274639817.jpg
162789922,8cd9c0d4-dc9c-4453-983c-acf1d7bf5894,2023-05-20 20:08:16,2023-05-20,2023-05-21 01:08:16 UTC,Central Time (US & Canada),1387579,alexandraup,AlexandraU,2023-05-21 01:08:52 UTC,2023-05-21 01:52:27 UTC,research,CC0,https://www.inaturalist.org/observations/162789922,https://inaturalist-open-data.s3.amazonaws.com/photos/281506589/medium.jpeg,,,,1,0,False,2.0,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979,2048,1542,U:/Research Project/Dataset/INAT-custom/frog/162789922.jpeg,frog,,,,,,,,,,,,,,1024x1024,U:\Research Project\Dataset\INAT-custom\resized\1024x1024\frog\162789922.jpg,/frog/162789922.jpg
